4.910800,10.974100
4.910000,10.999100
4.909300,11.024100
4.908500,11.049100
4.907700,11.074100
4.907000,11.099100
4.906200,11.124000
4.905500,11.149000
4.904700,11.174000
4.903900,11.199000
4.903100,11.224000
4.902400,11.249000
4.901600,11.274000
4.900800,11.299000
4.900000,11.323900
4.899200,11.348900
4.898400,11.373900
4.897600,11.398900
4.896800,11.423900
4.896000,11.448900
4.895200,11.473900
4.894400,11.498900
4.893600,11.523800
4.892800,11.548800
4.891900,11.573800
4.891100,11.598800
4.890300,11.623800
4.889500,11.648800
4.888600,11.673800
4.887800,11.698700
4.886900,11.723700
4.886100,11.748700
4.885300,11.773700
4.884400,11.798700
4.883600,11.823700
4.882700,11.848700
4.881800,11.873600
4.881000,11.898600
4.880100,11.923600
4.879300,11.948600
4.878400,11.973600
4.877500,11.998600
4.876600,12.023600
4.875800,12.048500
4.874900,12.073500
4.874000,12.098500
4.873100,12.123500
4.872200,12.148500
4.871300,12.173500
4.870400,12.198400
4.869500,12.223400
4.868600,12.248400
4.867700,12.273400
4.866800,12.298400
4.865900,12.323400
4.865000,12.348300
4.864000,12.373300
4.863100,12.398300
4.862200,12.423300
4.861300,12.448300
4.860300,12.473300
4.859400,12.498200
4.858500,12.523200
4.857500,12.548200
4.856600,12.573200
4.855600,12.598200
4.854700,12.623200
4.853700,12.648100
4.852800,12.673100
4.851800,12.698100
4.850800,12.723100
4.849900,12.748100
4.848900,12.773000
4.847900,12.798000
4.846900,12.823000
4.846000,12.848000
4.845000,12.873000
4.844000,12.897900
4.843000,12.922900
4.842000,12.947900
4.841000,12.972900
4.840000,12.997900
4.839000,13.022800
4.838000,13.047800
4.837000,13.072800
4.836000,13.097800
4.835000,13.122800
4.834000,13.147700
4.832900,13.172700
4.831900,13.197700
4.830900,13.222700
4.829900,13.247700
4.828800,13.272600
4.827800,13.297600
4.826800,13.322600
4.825700,13.347600
4.824700,13.372600
4.823600,13.397500
4.822600,13.422500
4.821500,13.447500
4.820500,13.472500
4.819400,13.497400
4.818300,13.522400
4.817300,13.547400
4.816200,13.572400
4.815100,13.597400
4.814100,13.622300
4.813000,13.647300
4.811900,13.672300
4.810800,13.697300
4.809700,13.722200
4.808600,13.747200
4.807500,13.772200
4.806400,13.797200
4.805300,13.822100
4.804200,13.847100
4.803100,13.872100
4.802000,13.897100
4.800900,13.922000
4.799800,13.947000
4.798700,13.972000
4.797500,13.997000
4.796400,14.021900
4.795300,14.046900
4.794100,14.071900
4.793000,14.096900
4.791900,14.121800
4.790700,14.146800
4.789600,14.171800
4.788400,14.196800
4.787300,14.221700
4.786100,14.246700
4.785000,14.271700
4.783800,14.296600
4.782700,14.321600
4.781500,14.346600
4.780300,14.371600
4.779100,14.396500
4.778000,14.421500
4.776800,14.446500
4.775600,14.471500
4.774400,14.496400
4.773200,14.521400
4.772000,14.546400
4.770800,14.571300
4.769600,14.596300
4.768400,14.621300
4.767200,14.646300
4.766000,14.671200
4.764800,14.696200
4.763600,14.721200
4.762400,14.746100
4.761200,14.771100
4.759900,14.796100
4.758700,14.821000
4.757500,14.846000
4.756300,14.871000
4.755000,14.896000
4.753800,14.920900
4.752500,14.945900
4.751300,14.970900
4.750100,14.995800
4.748800,15.020800
4.747500,15.045800
4.746300,15.070700
4.745000,15.095700
4.743800,15.120700
4.742500,15.145600
4.741200,15.170600
4.740000,15.195600
4.738700,15.220500
4.737400,15.245500
4.736100,15.270500
4.734800,15.295400
4.733500,15.320400
4.732300,15.345400
4.731000,15.370300
4.729700,15.395300
4.728400,15.420300
4.727100,15.445200
4.725700,15.470200
4.724400,15.495200
4.723100,15.520100
4.721800,15.545100
4.720500,15.570100
4.719200,15.595000
4.717800,15.620000
4.716500,15.645000
4.715200,15.669900
4.713800,15.694900
4.712500,15.719900
4.711200,15.744800
4.709800,15.769800
4.708500,15.794800
4.707100,15.819700
4.705800,15.844700
4.704400,15.869600
4.703000,15.894600
4.701700,15.919600
4.700300,15.944500
4.698900,15.969500
4.697600,15.994500
4.696200,16.019400
4.694800,16.044400
4.693400,16.069300
4.692100,16.094300
4.690700,16.119300
4.689300,16.144200
4.687900,16.169200
4.686500,16.194100
4.685100,16.219100
4.683700,16.244100
4.682300,16.269000
4.680900,16.294000
4.679400,16.318900
4.678000,16.343900
4.676600,16.368900
4.675200,16.393800
4.673800,16.418800
4.672300,16.443700
4.670900,16.468700
4.669500,16.493700
4.668000,16.518600
4.666600,16.543600
4.665100,16.568500
4.663700,16.593500
4.662200,16.618500
4.660800,16.643400
4.659300,16.668400
4.657900,16.693300
4.656400,16.718300
4.654900,16.743200
4.653500,16.768200
4.652000,16.793200
4.650500,16.818100
4.649000,16.843100
4.647600,16.868000
4.646100,16.893000
4.644600,16.917900
4.643100,16.942900
4.641600,16.967800
4.640100,16.992800
4.638600,17.017800
4.637100,17.042700
4.635600,17.067700
4.634100,17.092600
4.632600,17.117600
4.631100,17.142500
4.629500,17.167500
4.628000,17.192400
4.626500,17.217400
4.625000,17.242300
4.623400,17.267300
4.621900,17.292200
4.620400,17.317200
4.618800,17.342200
4.617300,17.367100
4.615700,17.392100
4.614200,17.417000
4.612600,17.442000
4.611100,17.466900
4.609500,17.491900
4.607900,17.516800
4.606400,17.541800
4.604800,17.566700
4.603200,17.591700
4.601700,17.616600
4.600100,17.641600
4.598500,17.666500
4.596900,17.691500
4.595300,17.716400
4.593700,17.741400
4.592100,17.766300
4.590500,17.791300
4.588900,17.816200
4.587300,17.841200
4.585700,17.866100
4.584100,17.891100
4.582500,17.916000
4.580900,17.941000
4.579300,17.965900
4.577600,17.990800
4.576000,18.015800
4.574400,18.040700
4.572800,18.065700
4.571100,18.090600
4.569500,18.115600
4.567800,18.140500
4.566200,18.165500
4.564600,18.190400
4.562900,18.215400
4.561300,18.240300
4.559600,18.265300
4.557900,18.290200
4.556300,18.315100
4.554600,18.340100
4.552900,18.365000
4.551300,18.390000
4.549600,18.414900
4.547900,18.439900
4.546200,18.464800
4.544500,18.489800
4.542900,18.514700
4.541200,18.539600
4.539500,18.564600
4.537800,18.589500
4.536100,18.614500
4.534400,18.639400
4.532700,18.664300
4.531000,18.689300
4.529200,18.714200
4.527500,18.739200
4.525800,18.764100
4.524100,18.789100
4.522400,18.814000
4.520600,18.838900
4.518900,18.863900
4.517200,18.888800
4.515400,18.913800
4.513700,18.938700
4.511900,18.963600
4.510200,18.988600
4.508400,19.013500
4.506700,19.038400
4.504900,19.063400
4.503200,19.088300
4.501400,19.113300
4.499700,19.138200
4.497900,19.163100
4.496100,19.188100
4.494300,19.213000
4.492600,19.237900
4.490800,19.262900
4.489000,19.287800
4.487200,19.312800
4.485400,19.337700
4.483600,19.362600
4.481800,19.387600
4.480000,19.412500
4.478200,19.437400
4.476400,19.462400
4.474600,19.487300
4.472800,19.512200
4.471000,19.537200
4.469200,19.562100
4.467300,19.587000
4.465500,19.612000
4.463700,19.636900
4.461900,19.661800
4.460000,19.686800
4.458200,19.711700
4.456300,19.736600
4.454500,19.761600
4.452600,19.786500
4.450800,19.811400
4.448900,19.836400
4.447100,19.861300
4.445200,19.886200
4.443400,19.911200
4.441500,19.936100
4.439600,19.961000
4.437800,19.985900
4.435900,20.010900
4.434000,20.035800
4.432100,20.060700
4.430200,20.085700
4.428400,20.110600
4.426500,20.135500
4.424600,20.160400
4.422700,20.185400
4.420800,20.210300
4.418900,20.235200
4.417000,20.260200
4.415100,20.285100
4.413100,20.310000
4.411200,20.334900
4.409300,20.359900
4.407400,20.384800
4.405500,20.409700
4.403500,20.434600
4.401600,20.459600
4.399700,20.484500
4.397700,20.509400
4.395800,20.534300
4.393900,20.559300
4.391900,20.584200
4.390000,20.609100
4.388000,20.634000
4.386100,20.659000
4.384100,20.683900
4.382100,20.708800
4.380200,20.733700
4.378200,20.758600
4.376200,20.783600
4.374300,20.808500
4.372300,20.833400
4.370300,20.858300
4.368300,20.883300
4.366300,20.908200
4.364300,20.933100
4.362300,20.958000
4.360300,20.982900
4.358300,21.007900
4.356300,21.032800
4.354300,21.057700
4.352300,21.082600
4.350300,21.107500
4.348300,21.132500
4.346300,21.157400
4.344300,21.182300
4.342200,21.207200
4.340200,21.232100
4.338200,21.257000
4.336100,21.282000
4.334100,21.306900
4.332100,21.331800
4.330000,21.356700
4.328000,21.381600
4.325900,21.406500
4.323900,21.431500
4.321800,21.456400
4.319800,21.481300
4.317700,21.506200
4.315600,21.531100
4.313600,21.556000
4.311500,21.580900
4.309400,21.605900
4.307300,21.630800
4.305300,21.655700
4.303200,21.680600
4.301100,21.705500
4.299000,21.730400
4.296900,21.755300
4.294800,21.780300
4.292700,21.805200
4.290600,21.830100
4.288500,21.855000
4.286400,21.879900
4.284300,21.904800
4.282200,21.929700
4.280100,21.954600
4.277900,21.979500
4.275800,22.004400
4.273700,22.029400
4.271600,22.054300
4.269400,22.079200
4.267300,22.104100
4.265100,22.129000
4.263000,22.153900
4.260900,22.178800
4.258700,22.203700
4.256600,22.228600
4.254400,22.253500
4.252200,22.278400
4.250100,22.303300
4.247900,22.328200
4.245700,22.353200
4.243600,22.378100
4.241400,22.403000
4.239200,22.427900
4.237000,22.452800
4.234900,22.477700
4.232700,22.502600
4.230500,22.527500
4.228300,22.552400
4.226100,22.577300
4.223900,22.602200
4.221700,22.627100
4.219500,22.652000
4.217300,22.676900
4.215100,22.701800
4.212900,22.726700
4.210600,22.751600
4.208400,22.776500
4.206200,22.801400
4.204000,22.826300
4.201700,22.851200
4.199500,22.876100
4.197300,22.901000
4.195000,22.925900
4.192800,22.950800
4.190500,22.975700
4.188300,23.000600
4.186000,23.025500
4.183800,23.050400
4.181500,23.075300
4.179300,23.100200
4.177000,23.125100
4.174700,23.150000
4.172500,23.174900
4.170200,23.199800
4.167900,23.224700
4.165600,23.249600
4.163400,23.274500
4.161100,23.299400
4.158800,23.324300
4.156500,23.349200
4.154200,23.374100
4.151900,23.398900
4.149600,23.423800
4.147300,23.448700
4.145000,23.473600
4.142700,23.498500
4.140400,23.523400
4.138000,23.548300
4.135700,23.573200
4.133400,23.598100
4.131100,23.623000
4.128700,23.647900
4.126400,23.672800
4.124100,23.697700
4.121700,23.722500
4.119400,23.747400
4.117100,23.772300
4.114700,23.797200
4.112400,23.822100
4.110000,23.847000
4.107600,23.871900
4.105300,23.896800
4.102900,23.921700
4.100500,23.946500
4.098200,23.971400
4.095800,23.996300
4.093400,24.021200
4.091100,24.046100
4.088700,24.071000
4.086300,24.095900
4.083900,24.120800
4.081500,24.145600
4.079100,24.170500
4.076700,24.195400
4.074300,24.220300
4.071900,24.245200
4.069500,24.270100
4.067100,24.294900
4.064700,24.319800
4.062300,24.344700
4.059800,24.369600
4.057400,24.394500
4.055000,24.419400
4.052600,24.444200
4.050100,24.469100
4.047700,24.494000
4.045300,24.518900
4.042800,24.543800
4.040400,24.568600
4.037900,24.593500
4.035500,24.618400
4.033000,24.643300
4.030600,24.668200
4.028100,24.693000
4.025600,24.717900
4.023200,24.742800
4.020700,24.767700
4.018200,24.792500
4.015800,24.817400
4.013300,24.842300
4.010800,24.867200
4.008300,24.892100
4.005800,24.916900
4.003300,24.941800
4.000800,24.966700
3.998300,24.991600
3.995800,25.016400
3.993300,25.041300
3.990800,25.066200
3.988300,25.091100
3.985800,25.115900
3.983300,25.140800
3.980800,25.165700
3.978200,25.190500
3.975700,25.215400
3.973200,25.240300
3.970700,25.265200
3.968100,25.290000
3.965600,25.314900
3.963000,25.339800
3.960500,25.364600
3.958000,25.389500
3.955400,25.414400
3.952900,25.439300
3.950300,25.464100
3.947700,25.489000
3.945200,25.513900
3.942600,25.538700
3.940000,25.563600
3.937500,25.588500
3.934900,25.613300
3.932300,25.638200
3.929700,25.663100
3.927100,25.687900
3.924600,25.712800
3.922000,25.737700
3.919400,25.762500
3.916800,25.787400
3.914200,25.812300
3.911600,25.837100
3.909000,25.862000
3.906400,25.886800
3.903700,25.911700
3.901100,25.936600
3.898500,25.961400
3.895900,25.986300
3.893300,26.011200
3.890600,26.036000
3.888000,26.060900
3.885400,26.085700
3.882700,26.110600
3.880100,26.135500
3.877500,26.160300
3.874800,26.185200
3.872200,26.210000
3.869500,26.234900
3.866800,26.259800
3.864200,26.284600
3.861500,26.309500
3.858900,26.334300
3.856200,26.359200
3.853500,26.384000
3.850800,26.408900
3.848200,26.433800
3.845500,26.458600
3.842800,26.483500
3.840100,26.508300
3.837400,26.533200
3.834700,26.558000
3.832000,26.582900
3.829300,26.607700
3.826600,26.632600
3.823900,26.657400
3.821200,26.682300
3.818500,26.707200
3.815800,26.732000
3.813100,26.756900
3.810400,26.781700
3.807600,26.806600
3.804900,26.831400
3.802200,26.856300
3.799400,26.881100
3.796700,26.906000
3.794000,26.930800
3.791200,26.955700
3.788500,26.980500
3.785700,27.005400
3.783000,27.030200
3.780200,27.055100
3.777500,27.079900
3.774700,27.104700
3.771900,27.129600
3.769200,27.154400
3.766400,27.179300
3.763600,27.204100
3.760800,27.229000
3.758100,27.253800
3.755300,27.278700
3.752500,27.303500
3.749700,27.328400
3.746900,27.353200
3.744100,27.378000
3.741300,27.402900
3.738500,27.427700
3.735700,27.452600
3.732900,27.477400
3.730100,27.502300
3.727300,27.527100
3.724500,27.551900
3.721600,27.576800
3.718800,27.601600
3.716000,27.626500
3.713200,27.651300
3.710300,27.676100
3.707500,27.701000
3.704600,27.725800
3.701800,27.750600
3.699000,27.775500
3.696100,27.800300
3.693300,27.825200
3.690400,27.850000
3.687500,27.874800
3.684700,27.899700
3.681800,27.924500
3.679000,27.949300
3.676100,27.974200
3.673200,27.999000
3.670300,28.023800
3.667500,28.048700
3.664600,28.073500
3.661700,28.098300
3.658800,28.123200
3.655900,28.148000
3.653000,28.172800
3.650100,28.197700
3.647200,28.222500
3.644300,28.247300
3.641400,28.272200
3.638500,28.297000
3.635600,28.321800
3.632700,28.346600
3.629700,28.371500
3.626800,28.396300
3.623900,28.421100
3.621000,28.446000
3.618000,28.470800
3.615100,28.495600
3.612200,28.520400
3.609200,28.545300
3.606300,28.570100
3.603300,28.594900
3.600400,28.619700
3.597400,28.644600
3.594500,28.669400
3.591500,28.694200
3.588500,28.719000
3.585600,28.743900
3.582600,28.768700
3.579600,28.793500
3.576700,28.818300
3.573700,28.843200
3.570700,28.868000
3.567700,28.892800
3.564700,28.917600
3.561700,28.942400
3.558700,28.967300
3.555700,28.992100
3.552700,29.016900
3.549700,29.041700
3.546700,29.066500
3.543700,29.091400
3.540700,29.116200
3.537700,29.141000
3.534700,29.165800
3.531600,29.190600
3.528600,29.215400
3.525600,29.240300
3.522600,29.265100
3.519500,29.289900
3.516500,29.314700
3.513400,29.339500
3.510400,29.364300
3.507400,29.389100
3.504300,29.414000
3.501300,29.438800
3.498200,29.463600
3.495100,29.488400
3.492100,29.513200
3.489000,29.538000
3.485900,29.562800
3.482900,29.587600
3.479800,29.612400
3.476700,29.637300
3.473600,29.662100
3.470500,29.686900
3.467500,29.711700
3.464400,29.736500
3.461300,29.761300
3.458200,29.786100
3.455100,29.810900
3.452000,29.835700
3.448900,29.860500
3.445800,29.885300
3.442600,29.910100
3.439500,29.934900
3.436400,29.959800
3.433300,29.984600
3.430200,30.009400
3.427000,30.034200
3.423900,30.059000
3.420800,30.083800
3.417600,30.108600
3.414500,30.133400
3.411400,30.158200
3.408200,30.183000
3.405100,30.207800
3.401900,30.232600
3.398800,30.257400
3.395600,30.282200
3.392400,30.307000
3.389300,30.331800
3.386100,30.356600
3.382900,30.381400
3.379800,30.406200
3.376600,30.431000
3.373400,30.455800
3.370200,30.480600
3.367000,30.505400
3.363800,30.530200
3.360600,30.554900
3.357400,30.579700
3.354200,30.604500
3.351000,30.629300
3.347800,30.654100
3.344600,30.678900
3.341400,30.703700
3.338200,30.728500
3.335000,30.753300
3.331800,30.778100
3.328500,30.802900
3.325300,30.827700
3.322100,30.852500
3.318900,30.877200
3.315600,30.902000
3.312400,30.926800
3.309100,30.951600
3.305900,30.976400
3.302600,31.001200
3.299400,31.026000
3.296100,31.050800
3.292900,31.075600
3.289600,31.100300
3.286400,31.125100
3.283100,31.149900
3.279800,31.174700
3.276500,31.199500
3.273300,31.224300
3.270000,31.249100
3.266700,31.273800
3.263400,31.298600
3.260100,31.323400
3.256800,31.348200
3.253500,31.373000
3.250200,31.397700
3.246900,31.422500
3.243600,31.447300
3.240300,31.472100
3.237000,31.496900
3.233700,31.521600
3.230400,31.546400
3.227100,31.571200
3.223700,31.596000
3.220400,31.620800
3.217100,31.645500
3.213800,31.670300
3.210400,31.695100
3.207100,31.719900
3.203700,31.744600
3.200400,31.769400
3.197100,31.794200
3.193700,31.819000
3.190300,31.843700
3.187000,31.868500
3.183600,31.893300
3.180300,31.918100
3.176900,31.942800
3.173500,31.967600
3.170200,31.992400
3.166800,32.017100
3.163400,32.041900
3.160000,32.066700
3.156600,32.091500
3.153200,32.116200
3.149900,32.141000
3.146500,32.165800
3.143100,32.190500
3.139700,32.215300
3.136300,32.240100
3.132900,32.264800
3.129400,32.289600
3.126000,32.314400
3.122600,32.339100
3.119200,32.363900
3.115800,32.388700
3.112400,32.413400
3.108900,32.438200
3.105500,32.463000
3.102100,32.487700
3.098600,32.512500
3.095200,32.537200
3.091700,32.562000
3.088300,32.586800
3.084800,32.611500
3.081400,32.636300
3.077900,32.661000
3.074500,32.685800
3.071000,32.710600
3.067500,32.735300
3.064100,32.760100
3.060600,32.784800
3.057100,32.809600
3.053700,32.834400
3.050200,32.859100
3.046700,32.883900
3.043200,32.908600
3.039700,32.933400
3.036200,32.958100
3.032700,32.982900
3.029200,33.007600
3.025700,33.032400
3.022200,33.057100
3.018700,33.081900
3.015200,33.106700
3.011700,33.131400
3.008200,33.156200
3.004600,33.180900
3.001100,33.205700
2.997600,33.230400
2.994100,33.255200
2.990500,33.279900
2.987000,33.304700
2.983400,33.329400
2.979900,33.354100
2.976400,33.378900
2.972800,33.403600
2.969300,33.428400
2.965700,33.453100
2.962100,33.477900
2.958600,33.502600
2.955000,33.527400
2.951500,33.552100
2.947900,33.576900
2.944300,33.601600
2.940700,33.626300
2.937100,33.651100
2.933600,33.675800
2.930000,33.700600
2.926400,33.725300
2.922800,33.750100
2.919200,33.774800
2.915600,33.799500
2.912000,33.824300
2.908400,33.849000
2.904800,33.873700
2.901200,33.898500
2.897600,33.923200
2.894000,33.948000
2.890300,33.972700
2.886700,33.997400
2.883100,34.022200
2.879500,34.046900
2.875800,34.071600
2.872200,34.096400
2.868500,34.121100
2.864900,34.145800
2.861300,34.170600
2.857600,34.195300
2.854000,34.220000
2.850300,34.244800
2.846600,34.269500
2.843000,34.294200
2.839300,34.319000
2.835700,34.343700
2.832000,34.368400
2.828300,34.393100
2.824600,34.417900
2.821000,34.442600
2.817300,34.467300
2.813600,34.492100
2.809900,34.516800
2.806200,34.541500
2.802500,34.566200
2.798800,34.591000
2.795100,34.615700
2.791400,34.640400
2.787700,34.665100
2.784000,34.689900
2.780300,34.714600
2.776600,34.739300
2.772900,34.764000
2.769100,34.788700
2.765400,34.813500
2.761700,34.838200
2.757900,34.862900
2.754200,34.887600
2.750500,34.912300
2.746700,34.937100
2.743000,34.961800
2.739200,34.986500
2.735500,35.011200
2.731700,35.035900
2.728000,35.060600
2.724200,35.085400
2.720500,35.110100
2.716700,35.134800
2.712900,35.159500
2.709200,35.184200
2.705400,35.208900
2.701600,35.233700
2.697800,35.258400
2.694000,35.283100
2.690300,35.307800
2.686500,35.332500
2.682700,35.357200
2.678900,35.381900
2.675100,35.406600
2.671300,35.431300
2.667500,35.456000
2.663700,35.480800
2.659900,35.505500
2.656000,35.530200
2.652200,35.554900
2.648400,35.579600
2.644600,35.604300
2.640700,35.629000
2.636900,35.653700
2.633100,35.678400
2.629200,35.703100
2.625400,35.727800
2.621600,35.752500
2.617700,35.777200
2.613900,35.801900
2.610000,35.826600
2.606200,35.851300
2.602300,35.876000
2.598400,35.900700
2.594600,35.925400
2.590700,35.950100
2.586800,35.974800
2.583000,35.999500
2.579100,36.024200
2.575200,36.048900
2.571300,36.073600
2.567400,36.098300
2.563600,36.123000
2.559700,36.147700
2.555800,36.172400
2.551900,36.197100
2.548000,36.221800
2.544100,36.246500
2.540200,36.271200
2.536200,36.295900
2.532300,36.320500
2.528400,36.345200
2.524500,36.369900
2.520600,36.394600
2.516700,36.419300
2.512700,36.444000
2.508800,36.468700
2.504900,36.493400
2.500900,36.518100
2.497000,36.542800
2.493000,36.567400
2.489100,36.592100
2.485100,36.616800
2.481200,36.641500
2.477200,36.666200
2.473300,36.690900
2.469300,36.715500
2.465300,36.740200
2.461400,36.764900
2.457400,36.789600
2.453400,36.814300
2.449400,36.839000
2.445500,36.863600
2.441500,36.888300
2.437500,36.913000
2.433500,36.937700
2.429500,36.962400
2.425500,36.987000
2.421500,37.011700
2.417500,37.036400
2.413500,37.061100
2.409500,37.085700
2.405500,37.110400
2.401500,37.135100
2.397400,37.159800
2.393400,37.184400
2.389400,37.209100
2.385400,37.233800
2.381300,37.258500
2.377300,37.283100
2.373300,37.307800
2.369200,37.332500
2.365200,37.357200
2.361100,37.381800
2.357100,37.406500
2.353000,37.431200
2.349000,37.455800
2.344900,37.480500
2.340900,37.505200
2.336800,37.529800
2.332700,37.554500
2.328700,37.579200
2.324600,37.603800
2.320500,37.628500
2.316400,37.653200
2.312300,37.677800
2.308300,37.702500
2.304200,37.727200
2.300100,37.751800
2.296000,37.776500
2.291900,37.801100
2.287800,37.825800
2.283700,37.850500
2.279600,37.875100
2.275500,37.899800
2.271300,37.924400
2.267200,37.949100
2.263100,37.973800
2.259000,37.998400
2.254900,38.023100
2.250700,38.047700
2.246600,38.072400
2.242500,38.097000
2.238300,38.121700
2.234200,38.146400
2.230000,38.171000
2.225900,38.195700
2.221700,38.220300
2.217600,38.245000
2.213400,38.269600
2.209300,38.294300
2.205100,38.318900
2.200900,38.343600
2.196800,38.368200
2.192600,38.392900
2.188400,38.417500
2.184200,38.442200
2.180100,38.466800
2.175900,38.491500
2.171700,38.516100
2.167500,38.540800
2.163300,38.565400
2.159100,38.590000
2.154900,38.614700
2.150700,38.639300
2.146500,38.664000
2.142300,38.688600
2.138100,38.713300
2.133800,38.737900
2.129600,38.762500
2.125400,38.787200
2.121200,38.811800
2.117000,38.836500
2.112700,38.861100
2.108500,38.885700
2.104300,38.910400
2.100000,38.935000
2.095800,38.959700
2.091500,38.984300
2.087300,39.008900
2.083000,39.033600
2.078800,39.058200
2.074500,39.082800
2.070200,39.107500
2.066000,39.132100
2.061700,39.156700
2.057400,39.181400
2.053200,39.206000
2.048900,39.230600
2.044600,39.255300
2.040300,39.279900
2.036000,39.304500
2.031700,39.329200
2.027500,39.353800
2.023200,39.378400
2.018900,39.403000
2.014600,39.427700
2.010300,39.452300
2.005900,39.476900
2.001600,39.501500
1.997300,39.526200
1.993000,39.550800
1.988700,39.575400
1.984400,39.600000
1.980000,39.624700
1.975700,39.649300
1.971400,39.673900
1.967000,39.698500
1.962700,39.723200
1.958400,39.747800
1.954000,39.772400
1.949700,39.797000
